"title","url","stars","name","reviewUrl","text"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","2","S Hussain","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfM1lmSEVREAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgID_3YfHEQ%7CCgsIrbrYvAYQiLHSKQ%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","1","Любомир Андріяшко","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfMDRmallBEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIC_04fjYA%7CCgwI38SwvAYQiLm6uwE%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Ahmd Lapoze","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQNVpPQlF3EAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDP5ZOBQw%7CCgwIgJnAugYQgJvnqwE%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Boris","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzdTZmQWp3RRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIC3u6fAjwE%7CCgwIpaG-uQYQqMX-2wI%7C?hl=en","А вы делайте коктейль?"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","An Tara","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIenJ5ZERnEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDHzrydDg%7CCgwI7paetwYQqI_hwQI%7C?hl=en","Ya kak mengurangi kenyamanannya"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","3","NAYᴇB AӄhTąr","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNyamJmV2dRRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICrjbfWgQE%7CCgsIp5S3tAYQqOSGTg%7C?hl=en","Everything is only waste of money but no other options nearby so you have to enjoy there"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Shahbaz Jani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNycXB2ek1BEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICrqpvzMA%7CCgwI18KitAYQ2OXB6gI%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Golu Raja","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNyMHZmSlRBEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICr0vfJTA%7CCgwIsJ-gtAYQ4NfhhwE%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Гаврил Белоногов","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN6cHFPQ3l3RRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICzpqOCywE%7CCgwI397tsgYQgJa-zwM%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Ioan Dimitrov","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkbi1PSHpnRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDdn-OHzgE%7CCgwI57L-rgYQqN2QgwE%7C?hl=en","BEST SUSHI IN THE WEST"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Vikas Kanukale","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0bHV2T0JREAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDtluvOBQ%7CCgwI4b_9rQYQ6MjthgI%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","1","kago chikuma","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUROeUp2ZnFBRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDNyJvfqAE%7CCgwI2IyurQYQ4OzXiAE%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Ali Ali","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNscnVheVhnEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIClruayXg%7CCgwIzZ_kqgYQkKmn_wE%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Thế Nam Nguyễn","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGMFp2M093EAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDF0Zv3Ow%7CCgwIkO-rqgYQgKfIrgM%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","3","Gani Bangunan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNGdTlmbGxRRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICFu9fllQE%7CCgsItZuSqgYQqOnCcQ%7C?hl=en","not delicious, but you cant find any reastaurant , 👍🏽"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","1","Google Manager","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ1dzk3MHRBRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgID5w970tAE%7CCgwIvo3tqQYQwK2ftAM%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Mbaye Lo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ1MXRfN3FBRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgID51t_7qAE%7CCgwIl8TeqQYQ-I7dzwM%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Колымана Петрова","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURac1BlX0lREAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDZsPe_IQ%7CCgwI0Oi3qAYQiL2cjQE%7C?hl=en","Если бы вы смогли сделать какое нибудь представление, было бы ещё лучше, а так всё супер люблю этот ресторан.
Только, пожалуйста можете сделать пиццу побольше 😅"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Max001","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoakpyMndBRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIChjJr2wAE%7CCgwIxLOAogYQ2M2_mgI%7C?hl=en","Late review. was nice to have sushi in the middle of nowhere!!"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Dmitry “Daimont” Gorshenin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpcEk3d3lnRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICipI7wygE%7CCgwItJnE_AUQ-MW3oQI%7C?hl=en","Кофе вкусное, интернет безлимит"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Алексей Харитонов","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDaC1IM0NnEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICCh-H3Cg%7CCgwI7erO-gUQ-IDHzQI%7C?hl=en","Вкусная еда, доставка во время. Рекомендую"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","андрійко 24 укр","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDeFlDT05nEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICCxYCONg%7CCgwIqciq-gUQsN7dswE%7C?hl=en","Я здесь никогда не был, но еда мне понравилась. А ещё официанты добрые, всем советую!"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Мария Михайлова","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURjN0wtblNBEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDc7L-nSA%7CCgwIwIjD9gUQqKKxwQI%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","3","Xrexty Luxe","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURjaVByWHNRRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDciPrXsQE%7CCgwIh7-H9gUQ2Ku__wI%7C?hl=en","В Химки доставляете?"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Garik vokinvodas","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNjNjVQS1RBEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICc65PKTA%7CCgwI0_bL9AUQiO2GjAI%7C?hl=en","👍"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","4","Alexander Koval","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURzMG9xMXBBRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDs0oq1pAE%7CCgwIv4zl8gUQ4Lr37wI%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","4","Настя Попова","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzMi03MkxBEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICs2-72LA%7CCgsI6eqf8gUQ6LS1Ew%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","4","Андрей Левковский","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzbGNmV3hBRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICslcfWxAE%7CCgsIi-b-8QUQ2IK7fQ%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Stas InoI","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzeXJpZkxBEAE!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgICsyrifLA%7CCgsIoajB8QUQoLbhaA%7C?hl=en","Персонал чуть пошустрее и будет всё отлично!!!)"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","gadyushnik","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNdjZTNnpRRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDMv6S6zQE%7CCgwIt9-G8QUQgKTvzgI%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Юлия Бережнова","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNcDV5ZWhBRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDMp5yehAE%7CCgwI9an28AUQyKiXhwI%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","4","Игорян Ок","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwazlEZ3h3RRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIC0k9DgxwE%7CCgwIubX17AUQkP_P9gE%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","2","Светлана Максимова","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwekludmRBEAE!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIC0zInvdA%7CCgsIkqiC7AUQ0OKQKQ%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","3","Falso Gurú","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVdThPSHF3RRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIDUu8OHqwE%7CCgwIjN_F6wUQ6OGsiAM%7C?hl=en","best pub in town"
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","5","Asu H.","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVby1MM19RRRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIDUo-L3_QE%7CCgsIj9e06wUQqL3jXQ%7C?hl=en","очень хороший ресторан,там напитки, горячие и красивые"
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","5","Hark Singh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNVeU9pZl9BRRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgICUyOif_AE%7CCgsItfqy6QUQyJWkbA%7C?hl=en","Great borscht"
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","1","михаил кирьянов","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURFcXNfVjh3RRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIDEqs_V8wE%7CCgsIxYyl6AUQ-Ja5cQ%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","3","Влад Вахнин","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM0NmFUdUVnEAE!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIC46aTuEg%7CCgwIjfLy5wUQqMzxqgE%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","2","Елена Гутар","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM0akxMWFR3EAE!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIC4jLLXTw%7CCgwIsNzX5wUQkLrkxwM%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","5","1000 Subscribers with no videos?","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZN0t5cFpREAE!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgICY7KypZQ%7CCgwImqmh5QUQsJPEmgE%7C?hl=en","OK the fried polar bear is nice"
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","1","Руслан Михайлов","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvN2R2bUd3EAE!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgICo7dvmGw%7CCgsIkM_G4wUQuKjjaA%7C?hl=en","Меня не спрашивали, а надо было спросить, что означает имя СЕВЕР именно в моих устах — в устах первого имморалиста: ведь то, в чём состоит неслыханная уникальность этого кафе в истории, являет собою противоположность как раз этому. Заратустра первым увидел в борьбе добра и зла подлинный движитель всего и вся, и перевод морали на язык метафизики в качестве силы, причины, самоцели — это его рук дело. Но этот вопрос уже, по сути, заключает в себе и ответ. Заратустра создал это роковое заблуждение — мораль: следовательно, Север ахиренное кафе"
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","5","Алексей Немцов","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJb3NlRFl3EAE!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIDIoseDYw%7CCgwI8_aX4QUQsraN6QE%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","4","Samar Ahmad","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJei15enhRRRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgICIz-yzxQE%7CCgsI9LbH4AUQsZihPw%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","5","Ezra Horowitz","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJX2NDdnV3RRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgICI_cCvuwE%7CCgsI9piR4AUQ96adZA%7C?hl=en","meddl"
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","5","Ирина Мусаткина","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBallPY3J3RRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIDAjYOcrwE%7CCgwItvXf2wUQkPKUlgM%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","5","Gunther Beersaerts","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBZ1pXeVVBEAE!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIDAgZWyUA%7CCgwIuLbU2wUQgKDLmAE%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","1","Марина Осмоловская","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBOE43aG53RRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgICA8N7hnwE%7CCgwIzqTQ2wUQgOikmgI%7C?hl=en","Ужасное заведение, контингент полный атас! Если хочешь жить - лучше не посещать данное заведение"
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","5","Михаил Лавров","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnLW8ydnRnRRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIDg-o2vtgE%7CCgsIq-DE2wUQwOKwaQ%7C?hl=en",
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","3","МихасЬ","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURncmVLMmd3RRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIDgreK2gwE%7CCgwIyp2q2wUQwPXSoQE%7C?hl=en","Не очень"
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","4","Jacob","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNROVBmLUtREAE!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgICQ9Pf-KQ%7CCgwIy8ai2gUQgPeX8wE%7C?hl=en","yeh"
"Sever","https://www.google.com/maps/search/?api=1&query=Sever&query_place_id=ChIJW9hbu2iSplsRb1Yr81YFLRk","1","Ку Анна","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRazh2dzNBRRAB!2m1!1s0x0:0x192d0556f32b566f!3m1!1s2@1:CIHM0ogKEICAgIDQk8vw3AE%7CCgwI-pyc2QUQwMme0wE%7C?hl=en",
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","First and last name","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNeTR5UHFBRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDMy4yPqAE%7CCgsIpJnq8AUQkKT8BQ%7C?hl=en","A great restaurant in the far north of Yakutia! Amazing place and owner. Махтал из Канады"
"Sushi - Bar Tokyo","https://www.google.com/maps/search/?api=1&query=Sushi%20-%20Bar%20Tokyo&query_place_id=ChIJ_dOXqy_bLFoRheTyZb0OI2k","5","Kiké Zheng","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNeTR5anFnRRAB!2m1!1s0x0:0x69230ebd65f2e485!3m1!1s2@1:CIHM0ogKEICAgIDMy4yjqgE%7CCgwI0Jjq8AUQ-KKSygM%7C?hl=en",
